"Kod::code";"Nazwa::name";"Waluta::currency_iso";"Kurs::currency_exchange";"Vat::vat_value";"Cena netto::price_netto";"Cena brutto::price_brutto";"Stara cena netto::old_price_netto";"Stara cena brutto::old_price_brutto";"Cena hurt A netto::wholesale_a_netto";"Cena hurt A brutto::wholesale_a_brutto";"Cena hurt B netto::wholesale_b_netto";"Cena hurt B brutto::wholesale_b_brutto";"Cena hurt C netto::wholesale_c_netto";"Cena hurt C brutto::wholesale_c_brutto";"Aktywny::active";"Opis::description";"Opis skrócony::short_description";"Opis do wyszukiwania::search_keywords";"Zdjęcia::product_images";"Waga::weight";"Ukryj cenę::hide_price";"Jednostka miary::uom";"Minimalna ilość::min_qty";"Maksymalna ilość::max_qty";"Wielokrotność ilości::step_qty";"Sprawdzaj stan magazynowy::is_stock_validated";"Zezwalaj na części dziesiętne w ilości::stock_in_decimals";"Zarządzaj magazynem z opcjami produktu::stock_managment";"Maksymalny rabat::max_discount";"Czas realizacji::execution_time";"Kod producenta::man_code";"Cena w punktach::points_value";"Zarobione punkty::points_earn";"Produkt tylko za punkty::points_only";"Priorytet::priority";"Ilość jednostki miary (jednostka)::bpum_default_id";"Ilość jednostki miary::bpum_default_value";"Prezentuje cenę dla (jednostka)::bpum_id";"Prezentuje cenę dla::bpum_value";"Polecane produkty::product_recommend";"Szerokość::width";"Wysokość::height";"Głębokość::depth";"Koszt dostawy::delivery_price";"Dostawy::deliveries";"Atrybuty - tytuł::attributes_label";"Dodatkowy opis::description2";"Akcesoria::product_accessories";"Dostepnosc::product_availability";"Ceneo::product_ceneo";"Magazyn::product_depository";"Google Shopping::google_shoppinig";"Kod MPN::mpn_code";"Grupa cenowa::group_price";"Pozycjonowanie_Tytuł::positioning_title";"Pozycjonowanie_Słowa_Kluczowe::positioning_keywords";"Pozycjonowanie_Opis::positioning_desc";"Nokaut::product_nokaut";"Okazje::product_okazje";"Opcje_produktu::product_options";"Radar::product_radar";"Skąpiec::product_skapiec";"Sklepy24::product_sklepy24";"Kategorie::product_categories";"Producent::product_producer"
"7103632";"WARZYWA I OWOCE";"PLN";"";"23.00";"27.99";"34.43";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"WARZYWA I OWOCE";"";"https://icom-poland.com/media/products/1b71005d65182f17df1f111187263963/images/7103632.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927103632089";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"2.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Owoce i warzywa  ";"Icom Poland"
"7120754";"FRUIT CUTTING KIT 40 X 33 X 7 CM.";"PLN";"";"23.00";"31.99";"39.35";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Zestaw kuchenny, który zawiera: zestaw naczyń, kukurydzę, pomidora, pomarańczę, marchewkę, truskawkę, dynię, kiwi, jabłko. Owoce są na rzepy. Produkt nie potrzebuje baterii. Zabawka przeznaczona dla dzieci powyżej 3 roku życia. 
";"";"https://icom-poland.com/media/products/2030d0f1db130c58faa80d3475dc2863/images/7120754.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927120754085";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"23.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Owoce i warzywa  ";"Icom Poland"
"7103635";"WARZYWA I OWOCE";"PLN";"";"23.00";"41.49";"51.03";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Zestaw warzyw i owoców. Dodatkowe akcesoria: łyżeczka, lody, 2 talerze, zestaw warzyw i owoców. Produkt nie potrzebuje baterii. Zabawka przeznaczona dla dzieci powyżej 3 roku życia. 
";"";"https://icom-poland.com/media/products/f1a78b6f5ea655484f2e1c7d8ae04256/images/7103635.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927103635080";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"45.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Owoce i warzywa  ";"Icom Poland"
"7092344";"WARZYWA DO KROJENIA 12 SZT. NA KARCIE";"PLN";"";"23.00";"14.99";"18.44";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Warzywa do krojenia 12 szt. Na karcie. Produkt nie potrzebuje baterii. Zabawka przeznaczona dla dzieci powyżej 3 roku życia. 
";"";"https://icom-poland.com/media/products/19a5aa870d28ed95e13c945212b7dd41/images/7092344.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927092344000";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"24.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Owoce i warzywa  ";"Icom Poland"
"CA053189";"WARZYWA DO KROJENIA 20 X 15 X 5 CM.";"PLN";"";"23.00";"6.69";"8.23";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"WARZYWA DO KROJENIA 20 X 15 X 5 CM.";"";"https://icom-poland.com/media/products/d6605b55a9eee7eae087dff955e8f7eb/images/CA053189.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601806082812";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Owoce i warzywa  ";"Icom Poland"
"7124730";"WARZYWA I OWOCE DO KROJENIA 30 X 23 X 5,5 CM.";"PLN";"";"23.00";"14.29";"17.58";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Zestaw warzyw i owoców do krojenia. Produkt nie potrzebuje baterii. Zabawka przeznaczona dla dzieci powyżej 3 roku życia. 
";"";"https://icom-poland.com/media/products/5c35b0fbe6402165c26cd85d8f97f970/images/7124730.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927124730085";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"93.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Owoce i warzywa  ";"Icom Poland"
"7092343";"WARZYWA DO KROJENIA 15 SZT. NA KARCIE";"PLN";"";"23.00";"18.99";"23.36";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Warzywa do krojenia 15 szt. Na karcie. Produkt nie potrzebuje baterii. Zabawka przeznaczona dla dzieci powyżej 3 roku życia. 
";"";"https://icom-poland.com/media/products/2a09d52ba6df2f7f2bc53366e1e21027/images/7092343.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927092343089";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"101.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Owoce i warzywa  ";"Icom Poland"
"CA038799";"OWOCE DO KROJENIA 6 CZ. 27 X 20 CM.";"PLN";"";"23.00";"8.99";"11.06";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"OWOCE DO KROJENIA 6 CZ. 27 X 20 CM.";"";"https://icom-poland.com/media/products/3114d9f88d1c7a6022cd1ab74df06b68/images/CA038799.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601607213453";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"115.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Owoce i warzywa  ";"Icom Poland"
"7092345";"WARZYWA DO KROJENIA 20 SZT. NA KARCIE";"PLN";"";"23.00";"22.99";"28.28";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Warzywa do krojenia 20 szt. Na karcie. Produkt nie potrzebuje baterii. Zabawka przeznaczona dla dzieci powyżej 3 roku życia. 
";"";"https://icom-poland.com/media/products/fdd63c14709c29fc76976628dcf5807c/images/7092345.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927092345007";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"121.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Owoce i warzywa  ";"Icom Poland"
"7120644";"OWOCE DO KROJENIA W WORKU";"PLN";"";"23.00";"9.99";"12.29";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Zestaw owoców do krojenia. Zestaw zawiera: talerzyk, deskę do krojenia, nóż, 3 kawałki pizzy, paprykę, arbuza, kiwi, melona. Zabawka przeznaczona dla dzieci powyżej 3 roku życia. Produkt nie potrzebuje baterii. 
";"";"https://icom-poland.com/media/products/7683c427ef2f0bf0660f68a30a90c3b9/images/7120644.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927120644089";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"121.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Owoce i warzywa  ";"Icom Poland"
"7124721";"WARZYWA I OWOCE DO KROJENIA 26 X 19 X 5 CM.";"PLN";"";"23.00";"8.99";"11.06";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"WARZYWA I OWOCE DO KROJENIA 26 X 19 X 5 CM.";"";"https://icom-poland.com/media/products/f8f97394e00c539fb91895bf1547824c/images/7124721.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927124721083";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"206.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Owoce i warzywa  ";"Icom Poland"
"7124722";"WARZYWA I OWOCE DO KROJENIA 26 X 19 X 5 CM.";"PLN";"";"23.00";"8.99";"11.06";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Zestaw warzyw i owoców do krojenia. Produkt nie potrzebuje baterii. Zabawka przeznaczona dla dzieci powyżej 3 roku życia. 
";"";"https://icom-poland.com/media/products/68eabab37c56ec13d0b3a6f94c3bcda5/images/7124722.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927124722080";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"206.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Owoce i warzywa  ";"Icom Poland"
"CA040299";"WARZYWA DO KROJENIA NA KARCIE 53 X 26 CM.";"PLN";"";"23.00";"11.99";"14.75";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Warzywa do krojenia 9 szt. Na karcie. Dodatkowe akcesoria: deska do krojenia, nóż. Produkt nie potrzebuje baterii. Zabawka przeznaczona dla dzieci powyżej 3 roku życia. 
";"";"https://icom-poland.com/media/products/a5bd041d5bffff631b053983f2b39af7/images/CA040299.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601607213477";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"168.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Owoce i warzywa  ";"Icom Poland"
"7124731";"WARZYWA I OWOCE DO KROJENIA 26 X 19 X 5 CM.";"PLN";"";"23.00";"8.99";"11.06";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Zestaw warzyw i owoców do krojenia. Produkt nie potrzebuje baterii. Zabawka przeznaczona dla dzieci powyżej 3 roku życia. 
";"";"https://icom-poland.com/media/products/6669f2612563420ca14aed12936189c9/images/7124731.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927124731082";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"212.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Owoce i warzywa  ";"Icom Poland"
"7120640";"OWOCE DO KROJENIA W WORKU";"PLN";"";"23.00";"16.99";"20.90";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Owoce do krojenia zapakowane w worek. Dodatkowe akcesoria: deska do krojenia, nóż. Produkt nie potrzebuje baterii. Zabawka przeznaczona dla dzieci powyżej 3 roku życia. 
";"";"https://icom-poland.com/media/products/8e136c5f5f54dc6cf8850cd32d6377c3/images/7120640.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927120640081";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"233.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Owoce i warzywa  ";"Icom Poland"
"7124732";"WARZYWA I OWOCE DO KROJENIA 26 X 19 X 5 CM.";"PLN";"";"23.00";"8.99";"11.06";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Zestaw warzyw i owoców do krojenia. Produkt nie potrzebuje baterii. Zabawka przeznaczona dla dzieci powyżej 3 roku życia. 
";"";"https://icom-poland.com/media/products/3df86d29c1ddc8993dca159ade74b533/images/7124732.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927124732089";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"312.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Owoce i warzywa  ";"Icom Poland"
"CA041669";"WARZYWA NA RZEPY 8 EL.";"PLN";"";"23.00";"7.99";"9.83";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Warzywa na rzepy zestaw 8 elementów. Zestaw zawiera: nóż, bakłażan, marchewka, kukurydza, cebula, pomidor, deska do krojenia. Zestaw przeznaczony dla dzieci powyżej 3 roku życia. Produkt nie zawiera baterii. 
";"";"https://icom-poland.com/media/products/3015c0ce7e9e9027b710ebea3a581f87/images/CA041669.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601607212630";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"294.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Owoce i warzywa  ";"Icom Poland"
"CA033663";"ZESTAW KUCHENNY 45 X 18 X 10 CM.";"PLN";"";"23.00";"30.59";"37.63";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"ZESTAW KUCHENNY 45 X 18 X 10 CM.";"";"https://icom-poland.com/media/products/8197e4fc42177d22edf7e730f945d19e/images/CA033663.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601607213361";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Kuchenki i sprzęt AGD  ";"Icom Poland"
"7118896";"MIKROFALA Z KURCZAKIEM (ZM KOL)25 X 16 X 13,5 CM";"PLN";"";"23.00";"29.99";"36.89";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"24/0";"";"https://icom-poland.com/media/products/537ae68a205cec26712ac9e8ffd9ccbf/images/7118896.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927118896087";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Kuchenki i sprzęt AGD  ";"Icom Poland"
"A640504M-W";"KUCHENKA ZE ŚWIATŁEM I DŹWIĘKIEM 18 x 17 x 10 CM.";"PLN";"";"23.00";"25.29";"31.11";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"KUCHENKA ZE ŚWIATŁEM I DŹWIĘKIEM 18 x 17 x 10 CM.";"";"https://icom-poland.com/media/products/13774fc30e7442e643f3b1daf3cb4ac0/images/A640504M-W.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6903283705683";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"2.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Kuchenki i sprzęt AGD  ";"Icom Poland"
"CA057889";"ZESTAW DO SPRZĄTANIA 63 X 33 X 9,5 CM.";"PLN";"";"23.00";"43.99";"54.11";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"ZESTAW DO SPRZĄTANIA 63 X 33 X 9,5 CM.";"";"https://icom-poland.com/media/products/cbff95345480ecc3e1e353c6addfd9b3/images/CA057889.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601806084298";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"2.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Kuchenki i sprzęt AGD  ";"Icom Poland"
"CA057887";"ZESTAW DO SPRZĄTANIA 45 X 32 X 9,5 CM.";"PLN";"";"23.00";"30.99";"38.12";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Zestaw do sprzątania, zawiera: mop, szczotkę, kosz. Zabawka przeznaczona dla dzieci powyżej 3 roku życia. Produkt nie potrzebuje baterii. 
";"";"https://icom-poland.com/media/products/ca64787193da3a54745119b4a4700400/images/CA057887.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601806084274";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Kuchenki i sprzęt AGD  ";"Icom Poland"
"7132986";"EKSPRES DO KAWY ZE ŚWIATŁ I DŹW+AKCES 54,5x29x11,5";"PLN";"";"23.00";"58.99";"72.56";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"EKSPRES DO KAWY ZE ŚWIATŁ I DŹW+AKCES 54,5x29x11,5";"";"https://icom-poland.com/media/products/573a42f107c896bdd130cf9fc375e778/images/7132986.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927132986085";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"5.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Kuchenki i sprzęt AGD  ";"Icom Poland"
"CA033069";"ZESTAW MAŁA SPRZĄTACZKA Z DWOMA SZCZOTKAMI I KOSZE";"PLN";"";"23.00";"28.99";"35.66";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"ZESTAW MAŁA SPRZĄTACZKA Z DWOMA SZCZOTKAMI I KOSZE";"";"https://icom-poland.com/media/products/a843f36b3966aec4805f7e96a3aa3bbc/images/CA033069.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601806080092";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"7.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Kuchenki i sprzęt AGD  ";"Icom Poland"
"CA035977";"KUCHNIA NA BATERIE 3 W 1  (71 X 41 X 24 CM.)";"PLN";"";"23.00";"72.49";"89.16";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"KUCHNIA NA BATERIE 3 W 1  (71 X 41 X 24 CM.)";"";"https://icom-poland.com/media/products/01b76e248c118f6c03d62192a91bed9a/images/CA035977.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601007214418";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"11.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Kuchenki i sprzęt AGD  ";"Icom Poland"
"7120629";"BLENDER Z OWOCAMI DO KROJENIA 32 X 24 X 11,5 CM.";"PLN";"";"23.00";"31.99";"39.35";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"BLENDER Z OWOCAMI DO KROJENIA 32 X 24 X 11,5 CM.";"";"https://icom-poland.com/media/products/c19a9616f46454235641dfe62c8f6285/images/7120629.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927120629086";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"3.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Kuchenki i sprzęt AGD  ";"Icom Poland"
"CA054608";"PAROWAR + KUCHENKA NA BATERIE + AKCESORIA59X31x24 ";"PLN";"";"23.00";"89.99";"110.69";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"PAROWAR + KUCHENKA NA BATERIE + AKCESORIA59X31x24";"";"https://icom-poland.com/media/products/5cf354e5e6b0596debe0c064f39d4031/images/CA054608.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601806082126";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"15.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Kuchenki i sprzęt AGD  ";"Icom Poland"
"7137348";"KUCHENKA 43 EL. ZE ŚWIATŁĘM I DŹWIĘKIEM";"PLN";"";"23.00";"119.99";"147.59";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"<!--[mode:tiny]--><p><iframe src=""//www.youtube.com/embed/hMW39w2KVdA"" width=""560"" height=""314"" allowfullscreen=""allowfullscreen""></iframe></p>";"<!--[mode:tiny]--><p>KUCHENKA 43 EL. ZE ŚWIATŁĘM I DŹWIĘKIEM ROZMIAR PRODUKTU PO ROZŁOŻENIU: WYSOKOŚĆ - 72 CM; SZEROKOŚĆ - 51,5 CM; GŁĘBOKOŚĆ - 23,5 CM. ZESTAW ZASILANY BATERIAMI AA(1,5V) X 6 SZT. ZESTAW NIE ZAWIERA BATERII.</p>";"";"https://icom-poland.com/media/products/c7dfa4754148d5b0d2861b250c23bec6/images/7137348.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927137348086";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"12.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Kuchenki i sprzęt AGD  
OFERTA|NOWOŚCI |TOYS 4 ALL";"Icom Poland"
"CA025157";"Kuchenka mikrofalowa 26x14x19cm z dźwiękami i świa";"PLN";"";"23.00";"52.99";"65.18";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Kuchenka mikrofalowa 26x14x19cm z dźwiękami i świa";"";"https://icom-poland.com/media/products/6b7230c4b4eb457b05d0cc58c78127de/images/CA025157.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601506220798";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"6.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|ZABAWKI DLA DZIEWCZYNEK W ZESTAWACH|Kuchenki i sprzęt AGD  ";"Icom Poland"
